m_worldPositionX,m_worldPositionY,m_worldPositionZ,m_worldVelocityX,m_worldVelocityY,m_worldVelocityZ,m_worldForwardDirX,m_worldForwardDirY,m_worldForwardDirZ,m_worldRightDirX,m_worldRightDirY,m_worldRightDirZ,m_gForceLateral,m_gForceLongitudinal,m_gForceVertical,m_yaw,m_pitch,m_roll
1.4610799551010132,-27.235578536987305,294.3784484863281,-34.25564956665039,3.455339193344116,-18.37626838684082,-28532,2950,-15837,15788,-1284,-28683,-3.4193482398986816,-0.5244247913360596,0.4284905791282654,-2.0775258541107178,-0.09017717838287354,0.039380379021167755
-1.8691288232803345,-26.89020538330078,292.4166564941406,-32.474998474121094,3.2896687984466553,-20.549198150634766,-27299,2789,-17906,17871,-1229,-27436,-2.4159111976623535,-0.27530336380004883,-0.32159924507141113,-2.151343584060669,-0.08524155616760254,0.03766871243715286
-5.031180381774902,-26.574111938476562,290.25811767578125,-30.78021812438965,3.0401768684387207,-22.527223587036133,-26014,2612,-19750,19723,-1205,-26138,-2.7822113037109375,-0.18243515491485596,-0.022381607443094254,-2.2201638221740723,-0.0798025131225586,0.03691965341567993
-10.842679977416992,-26.01837921142578,285.369140625,-27.31256866455078,2.484811544418335,-26.118852615356445,-23408,2152,-22827,22796,-1310,-23500,-2.3265955448150635,-0.017019033432006836,-0.2502478361129761,-2.343621015548706,-0.06573271751403809,0.04009430110454559
-13.48719596862793,-25.776914596557617,282.6675720214844,-25.769197463989258,2.3062262535095215,-27.775665283203125,-22114,2023,-24094,24064,-1325,-22199,-1.7429170608520508,0.21999996900558472,-0.3230922818183899,-2.399005174636841,-0.061780333518981934,0.04055209830403328
-18.4302978515625,-25.346174240112305,276.78533935546875,-23.8017635345459,2.03902006149292,-30.982643127441406,-19963,1703,-25927,25898,-1337,-20029,-1.663297176361084,0.8452193737030029,-0.04284382984042168,-2.4854278564453125,-0.05199837684631348,0.04089745506644249
-20.78412437438965,-25.154552459716797,273.6036682128906,-23.27974510192871,1.8572839498519897,-32.588504791259766,-18883,1494,-26737,26705,-1374,-18937,-1.1175553798675537,1.0077370405197144,-0.2633751928806305,-2.5266823768615723,-0.04562699794769287,0.04200117290019989
-23.106595993041992,-24.977296829223633,270.2636413574219,-23.170202255249023,1.7063266038894653,-34.13237380981445,-18061,1377,-27305,27266,-1489,-18110,-0.8837416768074036,1.1479688882827759,-0.23119047284126282,-2.5572123527526855,-0.0420379638671875,0.045527078211307526
-25.422292709350586,-24.81671714782715,266.77117919921875,-23.136632919311523,1.5737066268920898,-35.63499069213867,-17545,1190,-27648,27609,-1482,-17584,-0.7593210339546204,1.4992648363113403,0.032391875982284546,-2.576127767562866,-0.0363391637802124,0.04530421271920204
-27.745637893676758,-24.66903305053711,263.13140869140625,-23.303508758544922,1.4520992040634155,-37.09674835205078,-17252,1091,-27835,27802,-1380,-17285,-0.6089769005775452,1.3912065029144287,-0.004564945586025715,-2.5867514610290527,-0.033306241035461426,0.04216565936803818
-30.106969833374023,-24.523147583007812,259.3518981933594,-23.92931365966797,1.45574951171875,-38.23654556274414,-17326,1105,-27789,27750,-1470,-17361,0.24024620652198792,1.2405154705047607,-0.1356317102909088,-2.5840718746185303,-0.03375053405761719,0.0449104979634285
-37.66725540161133,-24.145307540893555,247.5321044921875,-26.277481079101562,1.0987341403961182,-40.531410217285156,-17839,785,-27473,27441,-1341,-17856,0.057987213134765625,1.2083263397216797,-0.28328394889831543,-2.5656867027282715,-0.023972034454345703,0.04096587747335434
-40.3345947265625,-24.047578811645508,243.42213439941406,-26.947551727294922,0.859154999256134,-41.494903564453125,-17859,557,-27466,27435,-1337,-17865,0.01836073398590088,1.1940146684646606,-0.06376703083515167,-2.5650694370269775,-0.017022013664245605,0.040844034403562546
-43.06163024902344,-23.980846405029297,239.2237091064453,-27.570295333862305,0.5453998446464539,-42.43320083618164,-17863,387,-27466,27440,-1260,-17864,-0.0019507408142089844,1.1125414371490479,-0.33621901273727417,-2.564955949783325,-0.011828780174255371,0.03847813978791237
-51.625240325927734,-23.839237213134766,226.071533203125,-29.528884887695312,0.5029208660125732,-45.0038948059082,-17987,346,-27386,27367,-1056,-17988,0.24590569734573364,1.0257669687271118,0.08269950747489929,-2.5604569911956787,-0.01058804988861084,0.032254964113235474
-54.622554779052734,-23.789600372314453,221.5275421142578,-30.292116165161133,0.4453468322753906,-45.68302917480469,-18129,296,-27292,27275,-1019,-18129,0.2883884012699127,0.9966249465942383,-0.12500514090061188,-2.5552563667297363,-0.009036660194396973,0.03112579882144928
-57.69130325317383,-23.756126403808594,216.92652893066406,-31.058330535888672,0.2175709456205368,-46.30984115600586,-18279,171,-27193,27178,-1005,-18275,0.29630544781684875,0.9485305547714233,-0.41414713859558105,-2.5497777462005615,-0.00524294376373291,0.030700165778398514
-60.837677001953125,-23.746082305908203,212.2615966796875,-31.745868682861328,-0.0018133623525500298,-46.86454772949219,-18414,53,-27103,27089,-1014,-18407,0.21730589866638184,0.9714622497558594,-0.23682986199855804,-2.5448050498962402,-0.001639723777770996,0.03096451610326767
-67.31367492675781,-23.754711151123047,202.74020385742188,-32.9126091003418,-0.007898202165961266,-48.32466506958008,-18449,39,-27079,27065,-1022,-18441,0.0031410157680511475,0.9416535496711731,0.05025471746921539,-2.5435142517089844,-0.0012034177780151367,0.03120078146457672
-74.01423645019531,-23.764678955078125,192.90162658691406,-33.94907760620117,-0.07552807778120041,-49.84331512451172,-18453,-15,-27076,27063,-1030,-18443,-0.01348993182182312,0.9518912434577942,0.06682783365249634,-2.5433850288391113,0.00045943260192871094,0.03144560754299164
-80.90780639648438,-23.78565216064453,182.78036499023438,-34.95873260498047,-0.2251964658498764,-51.332603454589844,-18449,-109,-27079,27067,-1045,-18437,0.01256588101387024,0.8863774538040161,-0.1518334150314331,-2.543510675430298,0.0033494234085083008,0.031901247799396515
-84.43133544921875,-23.814985275268555,177.6070098876953,-35.460514068603516,-0.31783613562583923,-52.04185104370117,-18454,-142,-27075,27065,-1012,-18442,0.03888159990310669,0.8785216808319092,0.0017099250108003616,-2.54331636428833,0.004355788230895996,0.030918806791305542
-91.65081787109375,-23.869361877441406,167.05906677246094,-36.651336669921875,-0.28843411803245544,-53.233943939208984,-18606,-140,-26971,26959,-1056,-18593,0.18733566999435425,0.8191143274307251,-0.09342863410711288,-2.5376853942871094,0.004283308982849121,0.03224358335137367
-95.34886932373047,-23.911285400390625,161.70001220703125,-37.19881820678711,-0.5344375967979431,-53.8237190246582,-18651,-233,-26939,26932,-966,-18638,0.06241339445114136,0.8313839435577393,-0.12183188647031784,-2.5360167026519775,0.0071402788162231445,0.02951269969344139
-99.09490203857422,-23.966527938842773,156.2831268310547,-37.66123580932617,-0.5533673167228699,-54.438209533691406,-18653,-258,-26937,26933,-847,-18642,0.014326244592666626,0.7628827095031738,0.00302338320761919,-2.5359268188476562,0.007876753807067871,0.025875193998217583
-106.71312713623047,-24.0841121673584,145.27459716796875,-38.432533264160156,-0.5981287360191345,-55.533851623535156,-18650,-271,-26940,26936,-799,-18640,-0.005710005760192871,0.7820191383361816,0.012945649214088917,-2.5360584259033203,0.00828397274017334,0.024402329698204994
-110.58137512207031,-24.14434242248535,139.68475341796875,-38.85997772216797,-0.6055510640144348,-56.1583137512207,-18648,-269,-26941,26938,-795,-18637,-0.007039457559585571,0.7610447406768799,0.004384838975965977,-2.5361390113830566,0.008229374885559082,0.024280918762087822
-114.49370574951172,-24.205123901367188,134.03033447265625,-39.276611328125,-0.6096176505088806,-56.76581954956055,-18645,-266,-26943,26940,-796,-18635,0.005836367607116699,0.7412571907043457,-0.008632785640656948,-2.5362460613250732,0.00812983512878418,0.024302180856466293
-118.44405364990234,-24.265539169311523,128.32003784179688,-39.671470642089844,-0.5812913179397583,-57.36872482299805,-18638,-262,-26948,26944,-792,-18628,-0.01962462067604065,0.7214727401733398,0.030091941356658936,-2.5365006923675537,0.00802469253540039,0.024189352989196777
-122.43485260009766,-24.32337760925293,122.54803466796875,-40.06171798706055,-0.5721823573112488,-57.94803237915039,-18635,-238,-26950,26946,-803,-18625,0.0014511048793792725,0.7077581882476807,0.033182039856910706,-2.536602258682251,0.0072672367095947266,0.024511096999049187
-130.5472869873047,-24.42747688293457,110.81753540039062,-40.9001350402832,-0.4318127930164337,-58.99435806274414,-18674,-170,-26924,26918,-813,-18665,0.18329234421253204,0.6577528119087219,0.13299641013145447,-2.5351948738098145,0.005207538604736328,0.024841120466589928
-138.84263610839844,-24.485034942626953,98.94245910644531,-41.99660873413086,-0.150159552693367,-59.76033020019531,-18861,-38,-26793,26784,-883,-18854,0.12260386347770691,0.6241680383682251,0.16591747105121613,-2.528212785720825,0.0011773109436035156,0.026962630450725555
-143.06455993652344,-24.490219116210938,92.93879699707031,-42.365203857421875,0.028382187709212303,-60.23337173461914,-18855,34,-26797,26787,-876,-18849,0.0017657876014709473,0.6000887155532837,0.1344105303287506,-2.528435468673706,-0.0010576248168945312,0.026760665699839592
-147.31597900390625,-24.47222137451172,86.88760375976562,-42.59462356567383,0.37930792570114136,-60.7782096862793,-18808,195,-26830,26817,-916,-18805,-0.2600303292274475,0.5814768075942993,0.4490438401699066,-2.530203104019165,-0.005960345268249512,0.027989158406853676
-151.57778930664062,-24.416662216186523,80.76359558105469,-42.4472770690918,0.635484516620636,-61.54896926879883,-18556,279,-27004,26988,-996,-18555,-0.7792117595672607,0.5406931042671204,0.030487649142742157,-2.5395278930664062,-0.008527636528015137,0.03043024241924286
-155.8093719482422,-24.36014175415039,74.55960845947266,-42.168190002441406,0.54512619972229,-62.3884162902832,-18250,263,-27212,27197,-969,-18249,-0.5866935849189758,0.5513818264007568,0.09066619724035263,-2.550840377807617,-0.008031964302062988,0.029583945870399475
-164.24734497070312,-24.20502471923828,61.96086883544922,-42.25661087036133,0.9461897611618042,-63.43574142456055,-18164,423,-27268,27253,-910,-18168,-0.2262084186077118,0.5474566221237183,0.22272513806819916,-2.553966760635376,-0.012925148010253906,0.027792401611804962
-172.71665954589844,-23.9938907623291,49.153656005859375,-42.396358489990234,1.1916944980621338,-64.59420013427734,-17953,521,-27405,27386,-1023,-17960,-0.2766304016113281,0.5206387042999268,0.20357438921928406,-2.5616345405578613,-0.015909194946289062,0.031239880248904228
-185.3543701171875,-23.559242248535156,29.403350830078125,-41.15758514404297,1.6582505702972412,-67.07044982910156,-17000,701,-28002,27985,-992,-17015,-1.3347477912902832,0.4604770243167877,0.013486955314874649,-2.5959582328796387,-0.021398544311523438,0.030307553708553314
-189.42356872558594,-23.39412498474121,22.641651153564453,-40.23807907104492,1.6690646409988403,-68.1351318359375,-16507,712,-28296,28281,-926,-16521,-1.3683726787567139,0.45114853978157043,0.07479189336299896,-2.613492965698242,-0.021753311157226562,0.028297115117311478
-193.40145874023438,-23.222457885742188,15.776006698608398,-39.383541107177734,1.742272973060608,-69.12455749511719,-16066,735,-28548,28533,-924,-16082,-1.1216050386428833,0.4457693099975586,0.043424658477306366,-2.628978967666626,-0.022458672523498535,0.028227051720023155
-197.31715393066406,-23.04274559020996,8.801572799682617,-38.800533294677734,1.834001898765564,-69.9428939819336,-15790,764,-28701,28686,-939,-15807,-0.7415823936462402,0.44172877073287964,0.04646285995841026,-2.638612747192383,-0.023326992988586426,0.028695328161120415
-201.18255615234375,-22.866899490356445,1.7740970849990845,-38.571353912353516,1.715277910232544,-70.5577621459961,-15659,733,-28773,28758,-943,-15675,-0.35019418597221375,0.4336312711238861,0.0835164487361908,-2.6431832313537598,-0.022379636764526367,0.028810784220695496
-224.57583618164062,-21.64059829711914,-41.282188415527344,-39.47625732421875,2.0612967014312744,-72.71369934082031,-15635,833,-28783,28773,-834,-15654,0.007545962929725647,0.36505648493766785,-0.25666698813438416,-2.643986940383911,-0.02543330192565918,0.025478187948465347
-228.536865234375,-21.43352699279785,-48.579586029052734,-39.613731384277344,2.1617863178253174,-73.03971862792969,-15620,871,-28790,28780,-857,-15640,-0.10921962559223175,0.3565913140773773,0.24352917075157166,-2.6444828510284424,-0.026590943336486816,0.0261700376868248
-244.3140411376953,-20.565176010131836,-78.11372375488281,-39.395790100097656,2.181284189224243,-74.32064819335938,-15344,872,-28938,28932,-751,-15363,-0.00293518602848053,0.34306710958480835,-0.12567633390426636,-2.654052734375,-0.02662789821624756,0.022946536540985107
-256.2170715332031,-19.932910919189453,-100.5705795288086,-39.84636306762695,2.1172258853912354,-75.20013427734375,-15339,837,-28942,28933,-812,-15358,-0.020055502653121948,0.37641850113868713,-0.0014776978641748428,-2.6542253494262695,-0.025574326515197754,0.024819539859890938
-264.2210693359375,-19.499414443969727,-115.67776489257812,-40.1143684387207,2.270841360092163,-75.72196960449219,-15335,886,-28943,28934,-809,-15355,0.0011569112539291382,0.3119972348213196,0.14560681581497192,-2.6543474197387695,-0.02704596519470215,0.02472192794084549
-268.2403869628906,-19.26374053955078,-123.26422882080078,-40.26910400390625,2.402066946029663,-75.97447204589844,-15347,928,-28935,28930,-722,-15367,0.06570342928171158,0.300833135843277,0.0024882955476641655,-2.6539347171783447,-0.02832961082458496,0.022072358056902885
-272.2837219238281,-19.02515983581543,-130.88198852539062,-40.503047943115234,2.3922665119171143,-76.18098449707031,-15398,929,-28908,28907,-595,-15417,0.14515502750873566,0.29412487149238586,0.07144224643707275,-2.6521403789520264,-0.02836751937866211,0.01818070001900196
-276.3497009277344,-18.77983856201172,-138.51217651367188,-40.780181884765625,2.50020694732666,-76.3512191772461,-15460,960,-28874,28878,-428,-15477,0.17996926605701447,0.28517261147499084,0.09869787842035294,-2.6499876976013184,-0.029304862022399902,0.013073863461613655
-280.4481506347656,-18.522220611572266,-146.165283203125,-41.073089599609375,2.685065984725952,-76.5010986328125,-15522,1027,-28838,28849,-210,-15535,0.2068922221660614,0.27649757266044617,0.30752766132354736,-2.6478044986724854,-0.03135037422180176,0.006421647034585476
-284.5771789550781,-18.245441436767578,-153.82752990722656,-41.450355529785156,2.822399377822876,-76.59635162353516,-15627,1095,-28779,28795,44,-15635,0.3663122355937958,0.26767411828041077,0.18247884511947632,-2.644117832183838,-0.0334242582321167,-0.0013525040121749043
-288.75042724609375,-17.94891929626465,-161.49407958984375,-41.95526123046875,3.0732758045196533,-76.60430908203125,-15796,1162,-28684,28706,296,-15796,0.49356114864349365,0.2567824125289917,0.20433460175991058,-2.638218879699707,-0.03549838066101074,-0.009046540595591068
-297.2700500488281,-17.285194396972656,-176.81845092773438,-43.21348571777344,3.5642290115356445,-76.44395446777344,-16186,1345,-28458,28489,591,-16175,0.7555292248725891,0.23887138068675995,0.06472160667181015,-2.6244564056396484,-0.0410693883895874,-0.01807592250406742
-306.1015930175781,-16.500999450683594,-192.08522033691406,-44.969207763671875,4.366051197052002,-75.90326690673828,-16815,1671,-28073,28121,638,-16806,0.9689053297042847,0.21585726737976074,0.6100891828536987,-2.6019279956817627,-0.051038146018981934,-0.019506441429257393
-315.2999572753906,-15.551849365234375,-207.19679260253906,-46.94488525390625,4.881337642669678,-75.13766479492188,-17467,1815,-27663,27719,606,-17462,1.0695048570632935,0.20024773478507996,0.10060874372720718,-2.5783917903900146,-0.05542290210723877,-0.01855039969086647
-324.90771484375,-14.537514686584473,-222.1705780029297,-48.87664794921875,5.334446430206299,-74.31790161132812,-18094,1971,-27246,27311,617,-18093,0.9587574005126953,0.1998555064201355,0.3507075309753418,-2.5553693771362305,-0.060210227966308594,-0.01888703554868698
-350.3072509765625,-11.365974426269531,-258.9527282714844,-52.61248779296875,7.118068695068359,-72.6982192993164,-19261,2597,-26380,26479,369,-19297,1.05386483669281,0.15019765496253967,0.27893486618995667,-2.5109145641326904,-0.07936990261077881,-0.011311517097055912
-355.6239013671875,-10.648442268371582,-266.20428466796875,-53.577735900878906,7.4240336418151855,-72.12278747558594,-19622,2718,-26100,26207,372,-19664,1.2464126348495483,0.1388317346572876,0.9236113429069519,-2.4969322681427,-0.08306097984313965,-0.01139809750020504
-361.0559387207031,-9.887990951538086,-273.3947448730469,-54.79900360107422,7.627285957336426,-71.32508850097656,-20066,2804,-25751,25860,297,-20119,1.5685935020446777,0.12235641479492188,0.015524514019489288,-2.4796290397644043,-0.08569812774658203,-0.00911917258054018
-366.5924377441406,-9.05919075012207,-280.474609375,-55.907352447509766,9.032912254333496,-70.29330444335938,-20512,3269,-25342,25488,315,-20589,1.578667402267456,0.03783082962036133,1.3102822303771973,-2.4611411094665527,-0.09993815422058105,-0.009689669124782085
-384.0254211425781,-6.074697017669678,-301.0289306640625,-60.344703674316406,10.650634765625,-66.4786376953125,-22134,3866,-23848,24089,1055,-22187,2.082223653793335,0.07919037342071533,0.6439105868339539,-2.3934478759765625,-0.11828911304473877,-0.03244290500879288
-390.13726806640625,-4.966830253601074,-307.619140625,-61.60546112060547,11.62153434753418,-65.2032241821289,-22537,4261,-23400,23693,1185,-22602,1.6362526416778564,0.025145649909973145,1.2958033084869385,-2.37499737739563,-0.1304091215133667,-0.03650864213705063
-396.3622131347656,-3.770127534866333,-314.0917053222656,-62.697608947753906,11.93644905090332,-64.18718719482422,-22854,4318,-23079,23377,1166,-22930,1.3597373962402344,0.08457446098327637,-0.34653711318969727,-2.3610925674438477,-0.13217604160308838,-0.03593018278479576
-402.68145751953125,-2.6116881370544434,-320.4804382324219,-63.54475021362305,11.222710609436035,-63.555198669433594,-23097,4085,-22880,23148,1159,-23161,0.9388811588287354,0.09295988082885742,-0.7665392756462097,-2.351471185684204,-0.12499701976776123,-0.03568512573838234
-422.0352478027344,0.6695476770401001,-339.4042663574219,-65.100830078125,10.836073875427246,-62.422119140625,-23538,3919,-22456,22713,1305,-23580,0.6302715539932251,0.0903710424900055,-0.025283459573984146,-2.3326733112335205,-0.11990547180175781,-0.04013250023126602
-435.16265869140625,2.8094141483306885,-351.805908203125,-66.1734619140625,10.557997703552246,-61.58619689941406,-23895,3801,-22095,22347,1443,-23919,0.7232941389083862,0.08737710118293762,-0.14160694181919098,-2.317077875137329,-0.11626684665679932,-0.04437756910920143
-441.8089904785156,3.8551580905914307,-357.9417419433594,-66.72874450683594,10.366203308105469,-61.14162063598633,-24067,3738,-21919,22166,1488,-24085,0.7115107774734497,0.08789622783660889,-0.1372721940279007,-2.309502124786377,-0.1143409013748169,-0.04575642943382263
-460.7355041503906,6.703377723693848,-375.0773010253906,-58.605892181396484,8.574417114257812,-52.85820388793945,-24178,3565,-21825,22055,1521,-24184,-0.04560518264770508,-3.895596504211426,-0.27356889843940735,-2.3050897121429443,-0.10903990268707275,-0.04671691730618477
-471.8727722167969,8.317760467529297,-385.1211853027344,-52.71163558959961,7.599209785461426,-47.5319709777832,-24189,3486,-21826,22043,1440,-24200,-0.07953596115112305,-4.073141574859619,0.2523466944694519,-2.3048839569091797,-0.10661935806274414,-0.04421369731426239
-477.00860595703125,9.054594993591309,-389.7518005371094,-49.985443115234375,7.147149562835693,-45.06058120727539,-24193,3488,-21821,22033,1323,-24217,0.03867053985595703,-4.099677562713623,0.31773898005485535,-2.3046815395355225,-0.1066734790802002,-0.040635041892528534
-481.8781433105469,9.750136375427246,-394.14105224609375,-47.35639190673828,6.727124214172363,-42.69673156738281,-24199,3464,-21818,22028,1337,-24220,-0.11511492729187012,-3.5272607803344727,-0.11586140096187592,-2.304490804672241,-0.10592401027679443,-0.041066791862249374
-486.48223876953125,10.40481948852539,-398.2896423339844,-44.74431228637695,6.363864898681641,-40.29837417602539,-24203,3469,-21813,22020,1268,-24231,-0.015321850776672363,-3.519946575164795,-0.039900392293930054,-2.304293632507324,-0.10608506202697754,-0.038946203887462616
-494.9187316894531,11.606731414794922,-405.9056091308594,-39.700443267822266,5.6533942222595215,-36.112300872802734,-24116,3377,-21923,22109,1039,-24161,-0.36389636993408203,-2.9557039737701416,0.11470550298690796,-2.3085989952087402,-0.10324442386627197,-0.03189518675208092
-498.75640869140625,12.156064987182617,-409.4250793457031,-37.13486099243164,5.355002403259277,-34.36650085449219,-23903,3442,-22146,22335,975,-23955,-0.5065791606903076,-3.206233501434326,0.08129006624221802,-2.318070888519287,-0.1052544116973877,-0.029940977692604065
-502.335205078125,12.676108360290527,-412.7674560546875,-34.5504035949707,5.041408538818359,-32.572452545166016,-23698,3451,-22364,22546,842,-23761,-0.47368133068084717,-3.238130569458008,-0.021370962262153625,-2.3272323608398438,-0.10552096366882324,-0.025848396122455597
-505.66656494140625,13.163211822509766,-415.93548583984375,-32.162349700927734,4.709361553192139,-30.82695960998535,-23525,3440,-22547,22724,767,-23593,-0.29459714889526367,-3.0484490394592285,-0.10673241317272186,-2.3349645137786865,-0.10520565509796143,-0.023568125441670418
-508.779296875,13.623732566833496,-418.9449157714844,-30.125070571899414,4.479512691497803,-29.377899169921875,-23315,3455,-22761,22935,675,-23391,-0.41789108514785767,-2.211286783218384,-0.09417059272527695,-2.34417462348938,-0.10565781593322754,-0.020744701847434044
-511.689453125,14.057443618774414,-421.813232421875,-28.109159469604492,4.177854537963867,-27.996747970581055,-23079,3422,-23006,23174,623,-23156,-0.4510495662689209,-2.7898478507995605,-0.0003858506679534912,-2.354597330093384,-0.10464787483215332,-0.01913854479789734
-514.396484375,14.464695930480957,-424.5486755371094,-26.122976303100586,3.9414889812469482,-26.800443649291992,-22814,3460,-23263,23438,658,-22888,-0.8183851838111877,-2.108044147491455,0.08988259732723236,-2.365933656692505,-0.10579574108123779,-0.02021559700369835
-519.1697998046875,15.215065956115723,-429.7174072265625,-21.52142906188965,3.48256516456604,-25.0639705657959,-21349,3396,-24624,24786,466,-21425,-1.4379172325134277,-1.8684978485107422,-0.1564667969942093,-2.427309513092041,-0.10384953022003174,-0.014300715178251266
-525.8475341796875,16.4991512298584,-439.7355041503906,-12.230536460876465,3.103861093521118,-26.195043563842773,-14256,3476,-29297,29432,-565,-14389,-2.271533966064453,-0.4771016240119934,-0.048637498170137405,-2.6887013912200928,-0.1062922477722168,0.017364729195833206
-528.4032592773438,17.34898567199707,-447.4262390136719,-4.7529449462890625,2.7104251384735107,-25.41717529296875,-6610,3371,-31915,32030,-1343,-6776,-2.0173239707946777,-0.5028196573257446,-0.2140210121870041,-2.9373528957366943,-0.10307836532592773,0.04124077036976814
-528.7626953125,17.610492706298828,-449.9639892578125,-2.312242031097412,2.6373751163482666,-25.23666763305664,-3906,3341,-32361,32479,-1471,-4072,-2.6560261249542236,-0.6363731622695923,0.29930055141448975,-3.0214738845825195,-0.10215342044830322,0.04515420272946358
-528.8768920898438,17.867267608642578,-452.472412109375,0.10331908613443375,2.575032949447632,-24.8292179107666,-948,3395,-32576,32712,-1533,-1112,-3.0971343517303467,-0.7086055278778076,0.5713136196136475,-3.1124801635742188,-0.10382401943206787,0.047066934406757355
-528.7301635742188,18.140230178833008,-454.92303466796875,2.5425941944122314,2.7301807403564453,-24.16346549987793,2430,3819,-32452,32648,-1643,2251,-2.417288064956665,-0.5800818800926208,0.34039628505706787,3.066840171813965,-0.11681640148162842,0.050534140318632126
-527.7594604492188,18.700157165527344,-459.5152587890625,6.668811798095703,2.791208028793335,-21.084115982055664,8885,4030,-31280,31533,-1754,8731,-1.936645746231079,-1.4727972745895386,0.08126790821552277,2.8648245334625244,-0.12332403659820557,0.053980179131031036
-527.021240234375,18.960752487182617,-461.5447692871094,8.389927864074707,2.625147819519043,-19.469011306762695,11977,4172,-30212,30498,-1879,11831,-2.9257938861846924,-0.8473223447799683,0.5897247791290283,2.7641642093658447,-0.12769627571105957,0.05786664038896561
-526.0820922851562,19.220670700073242,-463.4096984863281,10.162991523742676,2.454045534133911,-17.980743408203125,14910,3940,-28910,29177,-2210,14746,-1.9314005374908447,-0.5248271226882935,-0.20566099882125854,2.665435552597046,-0.12056136131286621,0.06800638884305954
-524.9871826171875,19.450641632080078,-465.1340026855469,11.648630142211914,2.1480562686920166,-16.51219367980957,17681,3585,-27352,27586,-2354,17524,-2.024651050567627,-0.5405785441398621,-0.12732593715190887,2.567725658416748,-0.10964715480804443,0.07236222177743912
-523.7513427734375,19.64977264404297,-466.7080383300781,12.990229606628418,1.8522075414657593,-14.927234649658203,20288,3109,-25541,25730,-2610,20120,-2.19148325920105,-0.5538061261177063,-0.007127866148948669,2.470322847366333,-0.09504401683807373,0.08011815696954727
-520.9081420898438,19.957199096679688,-469.3647155761719,15.410561561584473,1.254069447517395,-11.720876693725586,25061,2273,-20986,21109,-2796,24904,-2.1079776287078857,-0.035019874572753906,-0.026114583015441895,2.267948627471924,-0.06942832469940186,0.08566074073314667
-519.3007202148438,20.0751953125,-470.46240234375,16.615909576416016,1.0992413759231567,-10.366604804992676,27017,1910,-18441,18539,-2908,26860,-1.5138921737670898,0.2853355407714844,-0.08305187523365021,2.1697332859039307,-0.058328986167907715,0.089020274579525
-517.5789794921875,20.17929458618164,-471.4429931640625,17.762065887451172,1.0615694522857666,-9.273887634277344,28431,1745,-16194,16288,-2888,28284,-1.262763261795044,0.5092455148696899,0.27028441429138184,2.088569164276123,-0.05329489707946777,0.08839338272809982
-515.753173828125,20.286029815673828,-472.3394775390625,18.690006256103516,1.0152149200439453,-8.643036842346191,29264,1795,-14630,14738,-2954,29115,-1.0086174011230469,0.5271807909011841,-0.0942692682147026,2.0344152450561523,-0.054824233055114746,0.09043651074171066
-505.09375,20.746109008789062,-475.497802734375,23.875810623168945,0.47002604603767395,-3.6367969512939453,32394,721,-4874,4922,-3241,32232,-0.9333956241607666,0.6267979145050049,-0.2237130105495453,1.7201611995697021,-0.022007346153259277,0.0991060733795166
-502.6517639160156,20.787485122680664,-475.81097412109375,24.89790916442871,0.40595555305480957,-2.648799180984497,32608,410,-3196,3220,-3038,32466,-1.1322532892227173,1.0811673402786255,0.11737015843391418,1.6684999465942383,-0.01252758502960205,0.09288512170314789
-500.1169738769531,20.814313888549805,-476.0475158691406,25.823537826538086,0.20030803978443146,-2.1703619956970215,32662,292,-2599,2615,-2970,32527,-0.4783148169517517,1.1925290822982788,0.07727742195129395,1.6502102613449097,-0.008921980857849121,0.09079604595899582
-497.48028564453125,20.83277702331543,-476.2540588378906,26.828224182128906,0.1718575805425644,-2.0562446117401123,32664,208,-2581,2590,-2743,32549,0.014991655945777893,1.236526608467102,0.1990441530942917,1.6496758460998535,-0.006352663040161133,0.08382029831409454
-494.7422790527344,20.84798240661621,-476.4642639160156,27.889606475830078,0.07492668926715851,-2.141505718231201,32665,214,-2564,2573,-2570,32564,-0.0007643029093742371,1.3676509857177734,-0.05044707655906677,1.6491528749465942,-0.0065343379974365234,0.07854146510362625
-491.8805847167969,20.865249633789062,-476.68377685546875,29.173322677612305,0.1478775143623352,-2.238760232925415,32666,196,-2551,2559,-2461,32573,0.00857168436050415,1.1725261211395264,-0.2374628633260727,1.6487548351287842,-0.0059964656829833984,0.07520490884780884
-482.5526428222656,20.89779281616211,-477.41131591796875,32.880130767822266,0.042967043817043304,-2.6088404655456543,32660,56,-2641,2640,-1923,32603,0.035188429057598114,1.3246830701828003,0.08350470662117004,1.651511788368225,-0.0017124414443969727,0.05872945114970207
-479.1971435546875,20.901771545410156,-477.6799011230469,34.119781494140625,-0.0023060403764247894,-2.7494490146636963,32655,38,-2702,2700,-1747,32608,0.013125203549861908,1.293323278427124,-0.05314154922962189,1.6533581018447876,-0.0011844635009765625,0.053364142775535583
-456.9886779785156,20.946622848510742,-479.52581787109375,42.09126281738281,0.12930335104465485,-3.5654327869415283,32649,125,-2769,2772,-1375,32620,-0.0010218620300292969,1.3627177476882935,-0.09306222200393677,1.6554336547851562,-0.0038186311721801758,0.041986074298620224
-452.7057189941406,20.95069694519043,-479.8885803222656,43.37423324584961,-0.09837654232978821,-3.677785634994507,32648,-40,-2780,2775,-1430,32617,-0.006236404180526733,1.3554396629333496,-0.1672757863998413,1.655745029449463,0.0012503862380981445,0.04367478936910629
