m_speed,m_throttle,m_steer,m_brake,m_clutch,m_gear,m_engineRPM,m_drs,m_revLightsPercent,m_revLightsBitValue,m_brakesTemperature,m_tyresSurfaceTemperature,m_tyresInnerTemperature,m_engineTemperature,m_tyresPressure,m_surfaceType
248,1,0.1590154618024826,0,0,6,11422,0,48,127,"626,627,539,538","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
251,1,0.06705763190984726,0,0,6,11555,0,62,1023,"619,620,527,526","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
253,1,0.06278053671121597,0,0,6,11623,0,71,2047,"616,617,521,520","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
255,1,0.06525588780641556,0,0,6,11711,0,81,8191,"612,613,515,515","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
257,1,0.06493847817182541,0,0,6,11793,0,90,16383,"609,609,509,509","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
259,1,0.06534969806671143,0,0,6,11873,0,99,32767,"605,606,504,503","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
261,1,0.07575227320194244,0,0,6,11948,0,100,32767,"602,602,498,497","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
261,1,0.07503784447908401,0,0,7,10558,0,0,0,"598,599,492,491","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
263,1,0.07559878379106522,0,0,7,10646,0,0,0,"594,595,486,486","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
264,1,0.09509356319904327,0,0,7,10687,0,0,0,"591,592,481,480","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
266,1,0.11652015894651413,0,0,7,10746,0,0,0,"587,588,475,474","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
267,1,0.11570452898740768,0,0,7,10802,0,0,0,"584,585,470,469","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
271,1,0.005168350879102945,0,0,7,10954,0,0,0,"574,574,453,452","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
274,1,0,0,0,7,11077,0,10,1,"567,567,442,442","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
279,1,0,0,0,7,11248,0,29,15,"556,557,426,426","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
280,1,-0.00109663768671453,0,0,7,11300,0,35,31,"553,553,421,420","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
283,1,0,0,0,7,11402,0,46,127,"546,547,411,410","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
284,1,0,0,0,7,11451,0,51,255,"542,543,406,405","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
286,1,0,0,0,7,11546,0,61,511,"535,536,396,395","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
289,1,0,0,0,7,11637,0,73,2047,"528,529,386,385","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
292,1,0,0,0,7,11760,0,86,8191,"518,519,371,371","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
294,1,-0.00476980023086071,0,0,7,11843,0,96,32767,"512,512,362,361","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
296,1,1.1116844250702584e-10,0,0,7,11915,0,100,32767,"505,506,353,352","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
297,1,-0.001163841225206852,0,0,8,10628,0,0,0,"498,499,344,343","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
298,1,-0.005212294869124889,0,0,8,10660,0,0,0,"495,496,339,339","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
298,1,-0.005308519583195448,0,0,8,10685,0,0,0,"492,493,335,335","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
299,1,-0.0037368754856288433,0,0,8,10716,0,0,0,"489,490,331,331","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
300,1,0,0,0,8,10760,0,0,0,"486,486,327,326","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
301,1,0,0,0,8,10779,0,0,0,"482,483,323,322","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
303,1,0,0,0,8,10845,0,0,0,"476,477,314,314","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
304,1,-0.007713722996413708,0,0,8,10875,0,0,0,"473,473,310,310","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
304,1,-0.010446466505527496,0,0,8,10902,0,0,0,"469,470,306,306","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
305,1,-6.835380190750584e-05,0,0,8,10930,0,0,0,"466,467,302,302","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
306,1,0,0,0,8,10967,0,0,0,"463,464,298,298","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
307,1,-0.0011331521673128009,0,0,8,10990,0,1,0,"460,461,294,294","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
309,1,-0.005933416076004505,0,0,8,11074,0,10,1,"451,451,283,282","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
310,1,-0.005464163608849049,0,0,8,11098,0,13,3,"447,448,279,279","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
312,1,0.009609278291463852,0,0,8,11152,0,18,7,"441,442,272,271","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
312,1,0.04147258773446083,0,0,8,11174,0,21,7,"438,439,268,268","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
313,1,0.0758351981639862,0,0,8,11195,0,23,7,"435,436,264,264","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
312,1,0.12688226997852325,1,0,8,10959,0,0,0,"444,444,303,301","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
284,0,0.18961559236049652,1,0,7,11034,0,6,1,"585,584,671,669","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
257,0,0.13580456376075745,1,0,6,11307,0,36,31,"684,683,853,850","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
245,0,0.22666165232658386,0,0,5,12532,0,100,32767,"717,716,893,890","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
242,0,0.26663845777511597,0,0,5,12390,0,100,32767,"713,712,884,881","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
239,0,0.30124393105506897,0,0,5,12239,0,100,32767,"710,709,874,871","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
235,0,0.3311818838119507,0,0,5,12067,0,100,32767,"706,705,865,862","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,1"
229,0.23916316032409668,0.3356234133243561,0,0,5,11814,0,93,16383,"699,698,847,844","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,1,0,1"
228,0.9652206301689148,0.3454395830631256,0,0,5,12191,0,100,32767,"695,694,838,835","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,1,0,1"
229,1,0.35942885279655457,0,0,5,12280,0,100,32767,"691,690,829,827","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
230,1,0.3278076648712158,0,0,5,12210,0,0,0,"688,687,821,818","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
231,1,0.2767694294452667,0,0,5,12290,0,0,0,"684,683,812,810","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
233,1,0.29922962188720703,0,0,5,12357,0,0,0,"681,680,804,801","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
236,1,0.2879905700683594,0,0,5,12561,0,100,32767,"667,666,771,768","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
237,1,0.17463742196559906,0,0,5,12622,0,100,32767,"663,662,762,760","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
240,1,0.05644252523779869,0,0,6,11065,0,9,1,"656,655,746,744","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","1,0,1,0"
243,1,0.04858189448714256,0,0,6,11160,0,19,7,"652,652,738,736","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","1,0,1,0"
250,1,-0.03670192509889603,0,0,6,11494,0,56,511,"642,641,714,711","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
255,1,0,0,0,6,11701,0,80,4095,"634,634,698,695","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
257,1,0,0,0,6,11799,0,91,16383,"631,630,690,687","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
262,1,0.03548332303762436,0,0,6,11982,0,100,32767,"624,623,674,672","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
256,0,0.09491539001464844,1,0,5,12690,0,100,32767,"646,645,723,721","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
230,0,0.20086832344532013,1,0,4,13083,0,100,32767,"725,723,869,867","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
218,0,0.2473757266998291,1,0,4,12842,0,100,32767,"756,754,913,913","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
199,0,0.3295323848724365,0.033262938261032104,0,4,11737,0,84,8191,"802,800,967,967","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
191,0,0.4003234803676605,0,0,4,11440,0,50,255,"791,790,942,942","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
190,0.7733389735221863,0.3987423777580261,0,0,4,11698,0,80,4095,"788,786,934,933","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,1"
191,0.8186700344085693,0.39007338881492615,0,0,4,11823,0,94,32767,"785,783,926,925","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,1,1,1"
192,1,0.36408525705337524,0,0,4,12217,0,100,32767,"781,779,918,917","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,1,0,0"
195,1,0.36583608388900757,0,0,4,12411,0,100,32767,"775,773,902,902","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
196,1,0.3618720471858978,0,0,4,12395,0,100,32767,"771,769,894,894","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
198,1,0.35163965821266174,0,0,4,12569,0,100,32767,"768,766,886,886","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
201,1,0.3722480535507202,0,0,4,12598,0,100,32767,"761,759,871,870","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
202,1,0.3892102539539337,0,0,4,12634,0,100,32767,"758,756,863,862","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","1,0,1,0"
207,1,0.2525162100791931,0,0,5,11361,0,42,63,"744,742,831,831","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,1,0,1"
209,1,0.13141700625419617,0,0,5,11383,0,44,127,"740,738,824,823","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,1,0,1"
211,1,0.0328870452940464,0,0,5,11334,0,39,63,"737,735,816,815","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,1,1"
213,1,-1.6875368658020307e-07,0,0,5,11382,0,44,127,"733,731,808,807","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","1,1,1,0"
219,1,0.06555789709091187,0,0,5,11625,0,71,2047,"726,724,792,792","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","1,0,1,0"
222,1,0.06789229810237885,0,0,5,11769,0,88,16383,"723,721,785,784","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
225,1,0.014829364605247974,0,0,5,11903,0,100,32767,"719,717,777,776","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
230,1,0.04695221409201622,0,0,6,10838,0,0,0,"712,710,761,760","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
233,1,0.03282323479652405,0,0,6,10719,0,0,0,"708,706,753,752","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
241,1,-0.036512330174446106,0,0,6,11071,0,10,16385,"697,695,729,729","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
246,1,0,0,0,6,11293,0,34,16415,"689,687,713,713","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
250,1,0,0,0,6,11500,0,57,16895,"681,680,698,697","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
253,1,0,0,0,6,11598,0,68,17407,"678,676,690,689","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
255,1,0,0,0,6,11692,1,79,28671,"674,672,682,681","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
264,1,0,0,0,6,12091,1,0,24576,"658,656,651,650","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
268,1,0,0,0,6,12277,1,0,24576,"650,649,635,635","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
270,1,0,0,0,6,12366,1,0,24576,"646,645,628,627","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
272,1,0,0,0,6,12450,1,100,32767,"642,641,620,620","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
276,1,0,0,0,7,11128,1,16,24579,"635,633,605,604","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
278,1,0,0,0,7,11204,1,24,24583,"631,629,597,597","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
279,1,0,0,0,7,11278,1,33,24607,"627,625,590,590","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
281,1,0,0,0,7,11350,1,41,24639,"623,621,583,582","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
283,1,0,0,0,7,11416,1,48,24703,"619,617,575,575","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
285,1,-0.011231724172830582,0,0,7,11487,1,55,24831,"615,613,568,567","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
287,1,-0.0025432342663407326,0,0,7,11551,1,62,25087,"611,609,561,560","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
290,1,0,0,0,7,11678,1,77,28671,"603,601,546,546","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
291,1,-0.007801295258104801,0,0,7,11740,1,84,32767,"599,598,539,539","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
294,1,-0.0041867634281516075,0,0,7,11855,1,97,32767,"591,590,525,525","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
297,1,-0.023730024695396423,0,0,7,11964,1,100,32767,"583,582,511,511","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
299,1,0.0006227657431736588,0,0,7,12015,1,100,32767,"579,578,505,504","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
300,1,0.0012242896482348442,0,0,7,12067,1,100,32767,"575,574,498,498","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
303,1,0,0,0,8,10833,1,0,24576,"564,562,478,478","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
305,1,0,0,0,8,10922,1,0,24576,"556,555,465,465","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
306,1,0,0,0,8,10964,1,0,24576,"552,551,459,459","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
309,1,0.0004130903398618102,0,0,8,11045,1,7,24577,"545,543,447,446","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
310,1,0,0,0,8,11085,1,11,24577,"541,540,441,440","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
311,1,-0.0009777885861694813,0,0,8,11124,1,15,24579,"537,536,434,434","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
312,1,-0.0001383262570016086,0,0,8,11162,1,19,24583,"533,532,428,428","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
313,1,0,0,0,8,11198,1,23,24583,"530,528,423,422","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
314,1,0,0,0,8,11234,1,27,24591,"526,525,417,416","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
315,1,0,0,0,8,11267,1,31,24591,"522,521,411,411","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
316,1,0,0,0,8,11301,1,35,24607,"519,517,405,405","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
318,1,0,0,0,8,11367,1,42,24639,"511,510,394,394","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
319,1,-0.013934385031461716,0,0,8,11396,1,45,24703,"508,506,388,388","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
320,1,-0.01386040449142456,0,0,8,11426,1,49,24703,"504,503,383,383","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
321,1,-0.013564972206950188,0,0,8,11456,1,52,24831,"500,499,378,377","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
321,1,-0.01315466407686472,0,0,8,11481,1,54,24831,"497,496,372,372","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
322,1,-0.01335116010159254,0,0,8,11506,1,57,25087,"493,492,367,367","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
323,1,-0.009267458692193031,0,0,8,11528,1,60,25087,"490,488,362,362","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
324,1,0,0,0,8,11575,1,66,25599,"483,481,352,351","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
325,1,0,0,0,8,11601,1,69,26623,"479,478,347,346","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
326,1,0,0,0,8,11638,1,73,26623,"472,471,337,337","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
327,1,0,0,0,8,11674,1,77,28671,"465,464,327,327","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
327,1,3.984625800512731e-05,0,0,8,11692,1,79,28671,"462,461,323,323","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
311,0,0.04801145941019058,1,0,7,12127,0,100,32767,"549,548,573,572","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","1,0,1,0"
296,0,0.04503025859594345,1,0,7,11520,0,59,511,"612,611,716,715","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","1,0,1,0"
267,0,0.028842605650424957,1,0,6,11812,0,92,16383,"710,709,883,883","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","1,0,1,0"
253,0,0.05566108226776123,1,0,5,12791,0,100,32767,"747,746,931,931","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","1,0,1,0"
240,0,0.004565452691167593,1,0,5,12166,0,100,32767,"779,778,966,966","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","1,0,1,0"
215,0,0.03698207437992096,1,0,5,10877,0,0,0,"830,829,1011,1010","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","1,0,0,0"
203,0,0.0734502524137497,1,0,4,11859,0,98,32767,"850,849,1025,1025","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
192,0,0.1447976976633072,1,0,4,11358,0,41,63,"868,867,1036,1036","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
182,0,0.21629038453102112,1,0,4,10645,0,0,0,"883,882,1045,1044","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
172,0,0.2810622453689575,1,0,4,10040,0,0,0,"897,896,1052,1051","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
163,0,0.34000810980796814,1,0,3,11325,0,38,63,"909,907,1057,1057","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
152,0,0.4738699495792389,0,0,3,10856,0,0,0,"909,907,1044,1044","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
147,0,0.5139232277870178,0,0,3,10516,0,0,0,"903,901,1030,1029","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
145,0.0045890212059021,0.5144472718238831,0,0,3,10365,0,0,0,"900,898,1023,1023","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,1"
142,0.03511619567871094,0.49477842450141907,0,0,3,10218,0,0,0,"897,895,1017,1016","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,1,0,0"
