m_lastLapTimeInMS,m_currentLapTimeInMS,m_sector1TimeInMS,m_sector1TimeMinutes,m_sector2TimeInMS,m_sector2TimeMinutes,m_deltaToCarInFrontInMS,m_deltaToRaceLeaderInMS,m_lapDistance,m_totalDistance,m_safetyCarDelta,m_carPosition,m_currentLapNum,m_pitStatus,m_numPitStops,m_sector,m_currentLapInvalid,m_penalties,m_totalWarnings,m_cornerCuttingWarnings,m_numUnservedDriveThroughPens,m_numUnservedStopGoPens,m_gridPosition,m_driverStatus,m_resultStatus,m_pitLaneTimerActive,m_pitLaneTimeInLaneInMS,m_pitStopTimerInMS,m_pitStopShouldServePen
66606,64714,17074,0,30173,0,0,0,4140.15625,51698.5078125,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
66606,65114,17074,0,30173,0,0,0,4166.84375,51725.1953125,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
66606,65215,17074,0,30173,0,0,0,4173.72265625,51732.07421875,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
66606,65315,17074,0,30173,0,0,0,4180.68359375,51739.03515625,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
66606,65415,17074,0,30173,0,0,0,4187.68359375,51746.03515625,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
66606,65715,17074,0,30173,0,0,0,4209.09765625,51767.44921875,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
66606,66116,17074,0,30173,0,0,0,4238.48828125,51796.83984375,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
66606,66316,17074,0,30173,0,0,0,4253.546875,51811.8984375,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
66606,66516,17074,0,30173,0,0,0,4268.796875,51827.1484375,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
66606,66716,17074,0,30173,0,0,0,4284.26171875,51842.61328125,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
66606,67017,17074,0,30173,0,0,0,4307.85546875,51866.20703125,0,1,12,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,400,0,0,0,0,0,0,32.7890625,51914.625,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,700,0,0,0,0,0,0,57.5703125,51939.40625,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,1301,0,0,0,0,0,0,108.02734375,51989.86328125,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,1401,0,0,0,0,0,0,116.5390625,51998.375,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,1501,0,0,0,0,0,0,125.078125,52006.9140625,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,1601,0,0,0,0,0,0,133.66015625,52015.49609375,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,1701,0,0,0,0,0,0,142.26953125,52024.10546875,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,1801,0,0,0,0,0,0,150.91015625,52032.74609375,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,1902,0,0,0,0,0,0,159.60546875,52041.44140625,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,2502,0,0,0,0,0,0,212.2421875,52094.078125,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,2702,0,0,0,0,0,0,229.984375,52111.8203125,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,2902,0,0,0,0,0,0,247.83203125,52129.66796875,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,3002,0,0,0,0,0,0,256.7890625,52138.625,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,3102,0,0,0,0,0,0,265.7578125,52147.59375,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,3903,0,0,0,0,0,0,338.16015625,52219.99609375,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,4104,0,0,0,0,0,0,356.1484375,52237.984375,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,4404,0,0,0,0,0,0,380.296875,52262.1328125,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,4504,0,0,0,0,0,0,387.53125,52269.3671875,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,4604,0,0,0,0,0,0,394.390625,52276.2265625,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,4704,0,0,0,0,0,0,400.88671875,52282.72265625,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,4804,0,0,0,0,0,0,407.03125,52288.8671875,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,4904,0,0,0,0,0,0,412.82421875,52294.66015625,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,5105,0,0,0,0,0,0,423.5078125,52305.34375,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,5305,0,0,0,0,0,0,432.96484375,52314.80078125,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,5588,0,0,0,0,0,0,444.6875,52326.5234375,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,5788,0,0,0,0,0,0,453.09375,52334.9296875,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,5889,0,0,0,0,0,0,458.28515625,52340.12109375,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,6789,0,0,0,0,0,0,496.46875,52378.3046875,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,6889,0,0,0,0,0,0,500.48828125,52382.32421875,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,6990,0,0,0,0,0,0,504.640625,52386.4765625,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,7090,0,0,0,0,0,0,508.93359375,52390.76953125,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,7190,0,0,0,0,0,0,513.36328125,52395.19921875,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,7490,0,0,0,0,0,0,527.29296875,52409.12890625,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,7590,0,0,0,0,0,0,532.1171875,52413.953125,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,7690,0,0,0,0,0,0,537.05859375,52418.89453125,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,7790,0,0,0,0,0,0,542.0703125,52423.90625,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,7890,0,0,0,0,0,0,547.1796875,52429.015625,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,8091,0,0,0,0,0,0,557.7265625,52439.5625,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,8191,0,0,0,0,0,0,563.16015625,52444.99609375,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,8391,0,0,0,0,0,0,574.30078125,52456.13671875,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,8491,0,0,0,0,0,0,580.00390625,52461.83984375,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,9192,0,0,0,0,0,0,622.5234375,52504.359375,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,9292,0,0,0,0,0,0,628.94921875,52510.78515625,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,9792,0,0,0,0,0,0,662.2109375,52544.046875,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,9892,0,0,0,0,0,0,669.0859375,52550.921875,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,10493,0,0,0,0,0,0,711.8203125,52593.65625,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,10793,0,0,0,0,0,0,734.08984375,52615.92578125,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,10893,0,0,0,0,0,0,741.625,52623.4609375,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,11094,0,0,0,0,0,0,756.84765625,52638.68359375,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,11294,0,0,0,0,0,0,772.265625,52654.1015625,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,11794,0,0,0,0,0,0,811.6796875,52693.515625,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,11995,0,0,0,0,0,0,827.765625,52709.6015625,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,12095,0,0,0,0,0,0,835.86328125,52717.69921875,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,12195,0,0,0,0,0,0,844.00390625,52725.83984375,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,12395,0,0,0,0,0,0,860.41796875,52742.25390625,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,12695,0,0,0,0,0,0,885.328125,52767.1640625,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,12796,0,0,0,0,0,0,893.6953125,52775.53125,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,12996,0,0,0,0,0,0,910.44921875,52792.28515625,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,13196,0,0,0,0,0,0,927.296875,52809.1328125,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,13296,0,0,0,0,0,0,935.76171875,52817.59765625,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,13496,0,0,0,0,0,0,952.796875,52834.6328125,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,13596,0,0,0,0,0,0,961.359375,52843.1953125,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,13896,0,0,0,0,0,0,987.1953125,52869.03125,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,13996,0,0,0,0,0,0,995.8671875,52877.703125,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,14097,0,0,0,0,0,0,1004.55859375,52886.39453125,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,14197,0,0,0,0,0,0,1013.30859375,52895.14453125,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,14597,0,0,0,0,0,0,1048.6328125,52930.46875,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,14797,0,0,0,0,0,0,1066.484375,52948.3203125,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,14898,0,0,0,0,0,0,1075.4921875,52957.328125,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,15198,0,0,0,0,0,0,1102.55078125,52984.38671875,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,15298,0,0,0,0,0,0,1111.62109375,52993.45703125,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,15398,0,0,0,0,0,0,1120.68359375,53002.51953125,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,15598,0,0,0,0,0,0,1138.8984375,53020.734375,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,15798,0,0,0,0,0,0,1157.1328125,53038.96875,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,15898,0,0,0,0,0,0,1166.2265625,53048.0625,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,15998,0,0,0,0,0,0,1175.3359375,53057.171875,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,16098,0,0,0,0,0,0,1184.4375,53066.2734375,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,16199,0,0,0,0,0,0,1193.53125,53075.3671875,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,16299,0,0,0,0,0,0,1202.609375,53084.4453125,0,1,13,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,16401,16318,0,0,0,0,0,1211.69140625,53093.52734375,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,16501,16318,0,0,0,0,0,1220.79296875,53102.62890625,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,17102,16318,0,0,0,0,0,1275.265625,53157.1015625,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,17202,16318,0,0,0,0,0,1283.83203125,53165.66796875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,17703,16318,0,0,0,0,0,1320.58984375,53202.42578125,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,17803,16318,0,0,0,0,0,1326.81640625,53208.65234375,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,17903,16318,0,0,0,0,0,1332.69140625,53214.52734375,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,18003,16318,0,0,0,0,0,1338.2421875,53220.078125,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,18103,16318,0,0,0,0,0,1343.4765625,53225.3125,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,18203,16318,0,0,0,0,0,1348.40234375,53230.23828125,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,19404,16318,0,0,0,0,0,1389.25,53271.0859375,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,19504,16318,0,0,0,0,0,1391.7421875,53273.578125,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,19604,16318,0,0,0,0,0,1394.609375,53276.4453125,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,19704,16318,0,0,0,0,0,1397.74609375,53279.58203125,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,19905,16318,0,0,0,0,0,1406.3359375,53288.171875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,20005,16318,0,0,0,0,0,1410.515625,53292.3515625,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,20105,16318,0,0,0,0,0,1413.4375,53295.2734375,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,20505,16318,0,0,0,0,0,1421.62109375,53303.45703125,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,20605,16318,0,0,0,0,0,1423.30859375,53305.14453125,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,20705,16318,0,0,0,0,0,1425.08984375,53306.92578125,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,20805,16318,0,0,0,0,0,1426.953125,53308.7890625,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,20906,16318,0,0,0,0,0,1428.90234375,53310.73828125,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,21306,16318,0,0,0,0,0,1437.515625,53319.3515625,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,21506,16318,0,0,0,0,0,1442.328125,53324.1640625,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,21606,16318,0,0,0,0,0,1444.8515625,53326.6875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,21907,16318,0,0,0,0,0,1453.04296875,53334.87890625,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,22007,16318,0,0,0,0,0,1456.01171875,53337.84765625,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,22207,16318,0,0,0,0,0,1462.33203125,53344.16796875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,22307,16318,0,0,0,0,0,1465.67578125,53347.51171875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,22407,16318,0,0,0,0,0,1469.1484375,53350.984375,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,22791,16318,0,0,0,0,0,1483.70703125,53365.54296875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,23091,16318,0,0,0,0,0,1496.546875,53378.3828125,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,23191,16318,0,0,0,0,0,1501.09375,53382.9296875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,23491,16318,0,0,0,0,0,1515.3984375,53397.234375,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,23591,16318,0,0,0,0,0,1520.40234375,53402.23828125,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,23692,16318,0,0,0,0,0,1525.51953125,53407.35546875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,23992,16318,0,0,0,0,0,1541.51953125,53423.35546875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,24192,16318,0,0,0,0,0,1552.703125,53434.5390625,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,24593,16318,0,0,0,0,0,1576.15625,53457.9921875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,25093,16318,0,0,0,0,0,1607.58984375,53489.42578125,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,25394,16318,0,0,0,0,0,1627.47265625,53509.30859375,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,25494,16318,0,0,0,0,0,1634.23828125,53516.07421875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,26194,16318,0,0,0,0,0,1683.73828125,53565.57421875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,26394,16318,0,0,0,0,0,1698.4921875,53580.328125,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,26795,16318,0,0,0,0,0,1728.6796875,53610.515625,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,26995,16318,0,0,0,0,0,1744.109375,53625.9453125,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,27195,16318,0,0,0,0,0,1759.75390625,53641.58984375,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,27495,16318,0,0,0,0,0,1783.59375,53665.4296875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,27595,16318,0,0,0,0,0,1791.640625,53673.4765625,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,27695,16318,0,0,0,0,0,1799.734375,53681.5703125,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,27896,16318,0,0,0,0,0,1816.046875,53697.8828125,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,28096,16318,0,0,0,0,0,1832.52734375,53714.36328125,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,28697,16318,0,0,0,0,0,1882.87890625,53764.71484375,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,28997,16318,0,0,0,0,0,1908.48046875,53790.31640625,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,29197,16318,0,0,0,0,0,1925.76171875,53807.59765625,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,29397,16318,0,0,0,0,0,1943.2109375,53825.046875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,29597,16318,0,0,0,0,0,1960.80078125,53842.63671875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,29698,16318,0,0,0,0,0,1969.66015625,53851.49609375,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,29898,16318,0,0,0,0,0,1987.46875,53869.3046875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,30098,16318,0,0,0,0,0,2005.3828125,53887.21875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,31099,16318,0,0,0,0,0,2095.89453125,53977.73046875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,31199,16318,0,0,0,0,0,2104.39453125,53986.23046875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,31699,16318,0,0,0,0,0,2141.125,54022.9609375,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,32000,16318,0,0,0,0,0,2158.9453125,54040.78125,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,32100,16318,0,0,0,0,0,2164.22265625,54046.05859375,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,32400,16318,0,0,0,0,0,2178.453125,54060.2890625,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,32500,16318,0,0,0,0,0,2182.671875,54064.5078125,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,32600,16318,0,0,0,0,0,2186.55078125,54068.38671875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,32700,16318,0,0,0,0,0,2190.29296875,54072.12890625,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,32901,16318,0,0,0,0,0,2197.75390625,54079.58984375,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,33501,16318,0,0,0,0,0,2220.97265625,54102.80859375,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,33701,16318,0,0,0,0,0,2228.51953125,54110.35546875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,33801,16318,0,0,0,0,0,2232.04296875,54113.87890625,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,33902,16318,0,0,0,0,0,2235.53125,54117.3671875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,34002,16318,0,0,0,0,0,2239.08203125,54120.91796875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,34102,16318,0,0,0,0,0,2242.51953125,54124.35546875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,34202,16318,0,0,0,0,0,2245.73828125,54127.57421875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,34402,16318,0,0,0,0,0,2251.8515625,54133.6875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,34502,16318,0,0,0,0,0,2254.8671875,54136.703125,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,35003,16318,0,0,0,0,0,2271.40625,54153.2421875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,35203,16318,0,0,0,0,0,2278.8515625,54160.6875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,35403,16318,0,0,0,0,0,2286.7734375,54168.609375,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,35603,16318,0,0,0,0,0,2294.8984375,54176.734375,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,35703,16318,0,0,0,0,0,2299.08203125,54180.91796875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,35803,16318,0,0,0,0,0,2303.375,54185.2109375,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,36104,16318,0,0,0,0,0,2316.89453125,54198.73046875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,36504,16318,0,0,0,0,0,2336.25,54218.0859375,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,36604,16318,0,0,0,0,0,2341.3828125,54223.21875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,37105,16318,0,0,0,0,0,2368.4375,54250.2734375,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,37205,16318,0,0,0,0,0,2374.1328125,54255.96875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,37705,16318,0,0,0,0,0,2404.0546875,54285.890625,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,37805,16318,0,0,0,0,0,2410.26171875,54292.09765625,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,37906,16318,0,0,0,0,0,2416.5625,54298.3984375,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,38306,16318,0,0,0,0,0,2442.6328125,54324.46875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,38506,16318,0,0,0,0,0,2455.96484375,54337.80078125,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,39007,16318,0,0,0,0,0,2490.34375,54372.1796875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,39190,16318,0,0,0,0,0,2503.22265625,54385.05859375,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,39390,16318,0,0,0,0,0,2517.50390625,54399.33984375,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,39490,16318,0,0,0,0,0,2524.7265625,54406.5625,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,39891,16318,0,0,0,0,0,2554,54435.8359375,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,40391,16318,0,0,0,0,0,2591.6328125,54473.46875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,40692,16318,0,0,0,0,0,2614.6875,54496.5234375,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,40892,16318,0,0,0,0,0,2630.2734375,54512.109375,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,41092,16318,0,0,0,0,0,2645.94140625,54527.77734375,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,41192,16318,0,0,0,0,0,2653.484375,54535.3203125,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,41292,16318,0,0,0,0,0,2660.546875,54542.3828125,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
